player_name,cricsheet_id,cricinfo_id,unique_name,match_method,resolved,balls_bowled,is_bowler,wikidata_item,enwiki_title,enwiki_rev_id,enwiki_rev_timestamp,batting_style,bowling_style,playing_role,infobox_template,player_name_norm,cricsheet_id_norm
S Vashisht,20ac8219,1198949.0,S Vashisht,unique_name,True,475,True,,,,,,,,,s vashisht,20ac8219
HA Chohan,847b4bdd,859431.0,HA Chohan,unique_name,True,473,True,,,,,,,,,ha chohan,847b4bdd
Ashwin Vinod,8a99caa9,1284223.0,Ashwin Vinod,unique_name,True,472,True,,,,,,,,,ashwin vinod,8a99caa9
Atif Mehmood,7fcc57bf,1046645.0,Atif Mehmood,unique_name,True,470,True,,,,,,,,,atif mehmood,7fcc57bf
ND Laegsgaard,b0f2d3bd,1144657.0,ND Laegsgaard,unique_name,True,467,True,http://www.wikidata.org/entity/Q54614231,Nicolaj Laegsgaard,1326536516.0,2025-12-09T13:45:00Z,Left-handed,Slow left-arm orthodox,,Infobox cricketer,nd laegsgaard,b0f2d3bd
J Rasu,1021b6e5,524270.0,J Rasu,unique_name,True,467,True,http://www.wikidata.org/entity/Q21066792,Joshua Rasu,1298924157.0,2025-07-05T15:55:51Z,Right handed,Right arm Medium,,Infobox cricketer,j rasu,1021b6e5
K Piet,39fd9295,1197975.0,K Piet,unique_name,True,467,True,,,,,,,,,k piet,39fd9295
EB Ringera,6cedad99,475816.0,EB Ringera,unique_name,True,464,True,http://www.wikidata.org/entity/Q18921489,Emmanuel Bundi,1326182873.0,2025-12-07T15:58:06Z,Right-handed,Right-arm medium-fast,,Infobox cricketer,eb ringera,6cedad99
Noman Amjad,c079c66a,1153719.0,Noman Amjad,unique_name,True,462,True,,,,,,,,,noman amjad,c079c66a
Mehran Khan,d7bfcc0b,888565.0,Mehran Khan,unique_name,True,462,True,http://www.wikidata.org/entity/Q20744482,Mehran Khan,1263915069.0,2024-12-19T10:32:42Z,,,,,mehran khan,d7bfcc0b
Utkarsh Jain,1f4a78c5,492762.0,Utkarsh Jain,unique_name,True,462,True,,,,,,,,,utkarsh jain,1f4a78c5
AF Ifill,0e6c2f00,333035.0,AF Ifill,unique_name,True,459,True,http://www.wikidata.org/entity/Q66305320,Alistair Ifill,1263740956.0,2024-12-18T10:13:13Z,,,,,af ifill,0e6c2f00
Usman Khan,e8a552ef,467829.0,Usman Khan,unique_name,True,453,True,,,,,,,,,usman khan,e8a552ef
Shah Abrar Hussain,6ec13131,1348998.0,Shah Abrar Hussain,unique_name,True,453,True,,,,,,,,,shah abrar hussain,6ec13131
Anjar Tadarus,72275237,1082745.0,Anjar Tadarus,unique_name,True,452,True,,,,,,,,,anjar tadarus,72275237
Raza Iqbal,eee46f77,917093.0,Raza Iqbal,unique_name,True,451,True,http://www.wikidata.org/entity/Q63302022,Raza Iqbal,1264022158.0,2024-12-20T00:23:02Z,,,,,raza iqbal,eee46f77
Surya Anand,ef141f36,1273173.0,Surya Anand,unique_name,True,451,True,,,,,,,,,surya anand,ef141f36
LJ Myott,3f9d95f9,1387873.0,LJ Myott,unique_name,True,450,True,,,,,,,,,lj myott,3f9d95f9
Mohammad Kamran,1a628a92,1312420.0,Mohammad Kamran,unique_name,True,450,True,,,,,,,,,mohammad kamran,1a628a92
P Malav,02b078b1,1230624.0,P Malav,unique_name,True,446,True,,,,,,,,,p malav,02b078b1
S Pradhan,04f0d409,542348.0,S Pradhan,unique_name,True,445,True,,,,,,,,,s pradhan,04f0d409
Rahmatullah Mangal,ec106638,1271986.0,Rahmatullah Mangal,unique_name,True,445,True,,,,,,,,,rahmatullah mangal,ec106638
AJ Parmar,94113d54,1438289.0,AJ Parmar,unique_name,True,443,True,,,,,,,,,aj parmar,94113d54
Abdullah Akbarjan,5de198db,1198877.0,Abdullah Akbarjan,unique_name,True,440,True,,,,,,,,,abdullah akbarjan,5de198db
J Shaju,d8bee9a1,1274047.0,J Shaju,unique_name,True,439,True,,,,,,,,,j shaju,d8bee9a1
KS Leverock,e1592949,364148.0,KS Leverock,unique_name,True,436,True,http://www.wikidata.org/entity/Q6356190,Kamau Leverock,1321205970.0,2025-11-09T08:24:22Z,Left-handed,Right-arm medium-fast,,Infobox cricketer,ks leverock,e1592949
GM Muthui,d7e51f87,1107667.0,GM Muthui,unique_name,True,435,True,,,,,,,,,gm muthui,d7e51f87
Joshua Asia,c4ecc42c,1347285.0,Joshua Asia,unique_name,True,434,True,,,,,,,,,joshua asia,c4ecc42c
AA Rahayu,2327fdc7,1409303.0,AA Rahayu,unique_name,True,433,True,,,,,,,,,aa rahayu,2327fdc7
Waqar Zalmai,74571ec4,1101791.0,Waqar Zalmai,unique_name,True,430,True,,,,,,,,,waqar zalmai,74571ec4
N Nipiko,c498c510,420513.0,N Nipiko,unique_name,True,428,True,http://www.wikidata.org/entity/Q20745109,Nalin Nipiko,1310968378.0,2025-09-12T16:07:40Z,Right handed,Right-arm medium,,Infobox cricketer,n nipiko,c498c510
Najjam Shahzad,58aa33cd,1204631.0,Najjam Shahzad,unique_name,True,427,True,,,,,,,,,najjam shahzad,58aa33cd
E Kubwimana,bfc7799f,1280666.0,E Kubwimana,unique_name,True,426,True,,,,,,,,,e kubwimana,bfc7799f
S Conteh,8f70fff7,1155541.0,S Conteh,unique_name,True,425,True,,,,,,,,,s conteh,8f70fff7
ROC Dunka,762f43b7,1399347.0,ROC Dunka,unique_name,True,421,True,,,,,,,,,roc dunka,762f43b7
Pyae Phyo Wai,09e86895,1387418.0,Pyae Phyo Wai,unique_name,True,420,True,,,,,,,,,pyae phyo wai,09e86895
EJB Miles,6b46ce43,526468.0,EJB Miles,unique_name,True,418,True,http://www.wikidata.org/entity/Q39263354,Elliot Miles,1299970872.0,2025-07-11T13:51:46Z,Right-handed,Left-arm orthodox spin,,Infobox cricketer,ejb miles,6b46ce43
CK Jasmat,5299063a,1333973.0,CK Jasmat,unique_name,True,415,True,,,,,,,,,ck jasmat,5299063a
DC Smith,a968d39b,1082761.0,DC Smith,unique_name,True,415,True,http://www.wikidata.org/entity/Q62771636,Daniel Smith (Filipino cricketer),1328114507.0,2025-12-17T23:34:30Z,Right-handed,Right-arm medium,,Infobox cricketer,dc smith,a968d39b
MM Baig,add288ea,633561.0,MM Baig,unique_name,True,413,True,,,,,,,,,mm baig,add288ea
MV Pavlovic,2809b390,1323428.0,MV Pavlovic,unique_name,True,412,True,,,,,,,,,mv pavlovic,2809b390
C Pengkumta,b3540b2a,1093676.0,C Pengkumta,unique_name,True,412,True,,,,,,,,,c pengkumta,b3540b2a
HV Mandhyan,11f56b14,1204130.0,HV Mandhyan,unique_name,True,411,True,,,,,,,,,hv mandhyan,11f56b14
M Taniyama,cbd91942,581584.0,M Taniyama,unique_name,True,410,True,,,,,,,,,m taniyama,cbd91942
K Fletcher,443d1fd8,1325910.0,K Fletcher,unique_name,True,409,True,,,,,,,,,k fletcher,443d1fd8
JA Fitzgerald,4e6ff836,1156724.0,JA Fitzgerald,unique_name,True,406,True,,,,,,,,,ja fitzgerald,4e6ff836
SI Kamea,0730a707,1115025.0,SI Kamea,unique_name,True,406,True,http://www.wikidata.org/entity/Q111364121,Semo Kamea,1272316440.0,2025-01-28T01:53:02Z,,,Bowler,Infobox cricketer,si kamea,0730a707
B Khumalo,33ab1f1c,1155576.0,B Khumalo,unique_name,True,404,True,,,,,,,,,b khumalo,33ab1f1c
ASF Sirah,06bcade5,1167799.0,ASF Sirah,unique_name,True,404,True,,,,,,,,,asf sirah,06bcade5
H Rathod,1f943bef,1209270.0,H Rathod,unique_name,True,401,True,,,,,,,,,h rathod,1f943bef
A Wright,4bb7f51e,917089.0,A Wright,unique_name,True,401,True,,,,,,,,,a wright,4bb7f51e
Danyal Raja,324e00a9,1382796.0,Danyal Raja,unique_name,True,401,True,,,,,,,,,danyal raja,324e00a9
GA Priandana,2af0e3b1,1338585.0,GA Priandana,unique_name,True,401,True,,,,,,,,,ga priandana,2af0e3b1
D Ravu,053f3ce3,1122557.0,D Ravu,unique_name,True,399,True,http://www.wikidata.org/entity/Q41474499,Damien Ravu,1298942306.0,2025-07-05T17:59:05Z,Right-handed,Right-arm medium-fast,,Infobox cricketer,d ravu,053f3ce3
Raaz Mohammad,f83b77f9,403327.0,Raaz Mohammad,unique_name,True,399,True,,,,,,,,,raaz mohammad,f83b77f9
A Gbla,34ab1e6e,516372.0,A Gbla,unique_name,True,398,True,,,,,,,,,a gbla,34ab1e6e
M Sarenac,f5ba4611,1203882.0,M Sarenac,unique_name,True,396,True,,,,,,,,,m sarenac,f5ba4611
CJPF Kalugamage,31c04b7b,1118836.0,CJPF Kalugamage,unique_name,True,394,True,,,,,,,,,cjpf kalugamage,31c04b7b
J Singye,28574428,387026.0,J Singye,unique_name,True,394,True,,,,,,,,,j singye,28574428
D Marks,0813a8b1,1178908.0,D Marks,unique_name,True,390,True,,,,,,,,,d marks,0813a8b1
NK Patel,c6e10e5c,532247.0,NK Patel,unique_name,True,390,True,http://www.wikidata.org/entity/Q19519998,Narendra Kalyan,1269921013.0,2025-01-17T02:27:30Z,,,,Infobox cricketer,nk patel,c6e10e5c
MK Thakur,2d9451cc,1418086.0,MK Thakur,unique_name,True,388,True,,,,,,,,,mk thakur,2d9451cc
PF Gallagher,8e9d3dc4,1156458.0,PF Gallagher,unique_name,True,386,True,,,,,,,,,pf gallagher,8e9d3dc4
A Nao,4d1ec7eb,524247.0,A Nao,unique_name,True,385,True,http://www.wikidata.org/entity/Q24451688,Alei Nao,1298928484.0,2025-07-05T16:24:11Z,Right-handed,Right-arm medium,,Infobox cricketer,a nao,4d1ec7eb
Amir Farooq,6e991bd4,1369833.0,Amir Farooq,unique_name,True,383,True,,,,,,,,,amir farooq,6e991bd4
F Stoman,69e53eb3,1204644.0,F Stoman,unique_name,True,380,True,,,,,,,,,f stoman,69e53eb3
MJ Ansell,6e60a792,469121.0,MJ Ansell,unique_name,True,379,True,,,,,,,,,mj ansell,6e60a792
Waji Ul Hassan,6892f9c3,1418076.0,Waji Ul Hassan,unique_name,True,377,True,,,,,,,,,waji ul hassan,6892f9c3
Festus Benn,de6b3760,1302781.0,Festus Benn,unique_name,True,377,True,,,,,,,,,festus benn,de6b3760
Imran Ameer,b8e65260,1314048.0,Imran Ameer,unique_name,True,377,True,,,,,,,,,imran ameer,b8e65260
C Bah,7213d757,1155538.0,C Bah,unique_name,True,374,True,,,,,,,,,c bah,7213d757
P Kumbhare,ef503cfe,1338606.0,P Kumbhare,unique_name,True,374,True,,,,,,,,,p kumbhare,ef503cfe
J Tuffin,8069f81f,1451390.0,J Tuffin,unique_name,True,373,True,,,,,,,,,j tuffin,8069f81f
HER Tyler,0ba9de33,1082762.0,HER Tyler,unique_name,True,372,True,http://www.wikidata.org/entity/Q62168378,Henry Tyler (cricketer),1328114332.0,2025-12-17T23:33:01Z,Right-handed,,,Infobox cricketer,her tyler,0ba9de33
DK Shetty,65cfc56b,1409304.0,DK Shetty,unique_name,True,371,True,,,,,,,,,dk shetty,65cfc56b
Thuya Aung,2e092d2c,1116743.0,Thuya Aung,unique_name,True,369,True,,,,,,,,,thuya aung,2e092d2c
AAP Rivero,1911dcbc,1193275.0,AAP Rivero,unique_name,True,368,True,,,,,,,,,aap rivero,1911dcbc
Mujeeb-ur-Rehman,1a8f879b,1058214.0,Mujeeb-ur-Rehman,unique_name,True,367,True,,,,,,,,,mujeeb-ur-rehman,1a8f879b
JA Burrows,dba54d8e,1156495.0,JA Burrows,unique_name,True,366,True,,,,,,,,,ja burrows,dba54d8e
A Ashokan,9244df4b,1156472.0,A Ashokan,unique_name,True,363,True,,,,,,,,,a ashokan,9244df4b
J Baguma,8b46fc4f,1280697.0,J Baguma,unique_name,True,362,True,,,,,,,,,j baguma,8b46fc4f
T Rossi,5470418a,1287084.0,T Rossi,unique_name,True,361,True,,,,,,,,,t rossi,5470418a
E Mathew,e00acf74,1386554.0,E Mathew,unique_name,True,360,True,,,,,,,,,e mathew,e00acf74
KK Lin Thu,6cf75582,1116752.0,KK Lin Thu,unique_name,True,360,True,,,,,,,,,kk lin thu,6cf75582
Waqas Ahmad,82623a3a,1386559.0,Waqas Ahmad,unique_name,True,359,True,,,,,,,,,waqas ahmad,82623a3a
M Dixit,d85d52c2,1198920.0,M Dixit,unique_name,True,358,True,,,,,,,,,m dixit,d85d52c2
A Kheterpal,2deb4082,1204131.0,A Kheterpal,unique_name,True,358,True,,,,,,,,,a kheterpal,2deb4082
MA Baig,89394502,1163153.0,MA Baig,unique_name,True,356,True,,,,,,,,,ma baig,89394502
Gayan Munaweera,62141a22,1143525.0,Gayan Munaweera,unique_name,True,356,True,http://www.wikidata.org/entity/Q65952004,Gayan Munaweera,1274221807.0,2025-02-06T03:27:10Z,,,Bowler,Infobox cricketer,gayan munaweera,62141a22
S Bau,9a95bebb,420427.0,S Bau,unique_name,True,355,True,http://www.wikidata.org/entity/Q20630558,Sese Bau,1313134105.0,2025-09-24T13:37:15Z,Left-handed,Right-arm medium,,Infobox cricketer,s bau,9a95bebb
S Godara,dd7dd27a,332366.0,S Godara,unique_name,True,355,True,,,,,,,,,s godara,dd7dd27a
Murid Ekrami,76b19864,1183914.0,Murid Ekrami,unique_name,True,354,True,,,,,,,,,murid ekrami,76b19864
Akif Raja,9d0344f3,1281546.0,Akif Raja,unique_name,True,354,True,,,,,,,,,akif raja,9d0344f3
T Taylor,1d6e8f52,217528.0,T Taylor,unique_name,True,353,True,,,,,,,,,t taylor,1d6e8f52
PK Matautaava,af19aa66,352286.0,PK Matautaava,unique_name,True,353,True,http://www.wikidata.org/entity/Q20745029,Patrick Matautaava,1310487002.0,2025-09-09T22:17:55Z,Right handed,Right-arm medium,,Infobox cricketer,pk matautaava,af19aa66
W Peatfield,609d6c7c,554066.0,W Peatfield,unique_name,True,353,True,http://www.wikidata.org/entity/Q20745160,William Peatfield,1274224566.0,2025-02-06T03:50:28Z,Right-handed,Right-arm Medium,,Infobox cricketer,w peatfield,609d6c7c
Akhil Anil,c06c25fd,1335263.0,Akhil Anil,unique_name,True,352,True,,,,,,,,,akhil anil,c06c25fd
D Sabir,04bc296f,1287092.0,D Sabir,unique_name,True,351,True,,,,,,,,,d sabir,04bc296f
F Damiao Couana,2c535f08,585615.0,F Damiao Couana,unique_name,True,351,True,http://www.wikidata.org/entity/Q109496345,Francisco Couana,1262121372.0,2024-12-09T18:40:56Z,,,,Infobox cricketer,f damiao couana,2c535f08
NR Johns-Wickberg,3924b2ee,1267513.0,NR Johns-Wickberg,unique_name,True,351,True,,,,,,,,,nr johns-wickberg,3924b2ee
A Turkmen,e56f4180,515224.0,A Turkmen,unique_name,True,350,True,,,,,,,,,a turkmen,e56f4180
A Natubhai Ahir,9c91218d,1182028.0,A Natubhai Ahir,unique_name,True,348,True,,,,,,,,,a natubhai ahir,9c91218d
Karanbir Singh,6a97c7a4,1435271.0,Karanbir Singh,unique_name,True,348,True,,,,,,,,,karanbir singh,6a97c7a4
OD Hald,38189be1,1036585.0,OD Hald,unique_name,True,348,True,http://www.wikidata.org/entity/Q64746408,Oliver Hald,1303709653.0,2025-08-01T16:19:10Z,Left-handed,Left-arm medium,,Infobox cricketer,od hald,38189be1
H Lin Aung,c343a8c6,1116742.0,H Lin Aung,unique_name,True,346,True,,,,,,,,,h lin aung,c343a8c6
Gaurav Tiwari,cab3f89a,1082752.0,Gaurav Tiwari,unique_name,True,346,True,,,,,,,,,gaurav tiwari,cab3f89a
Delawar Khan,28b99edd,1188609.0,Delawar Khan,unique_name,True,346,True,http://www.wikidata.org/entity/Q64740162,Delawar Khan,1242766172.0,2024-08-28T16:20:06Z,Right-handed,Left-arm medium,,Infobox cricketer,delawar khan,28b99edd
M Dale-Bradley,62b2aa65,1386350.0,M Dale-Bradley,unique_name,True,344,True,,,,,,,,,m dale-bradley,62b2aa65
K Nestor,b89cde87,1204627.0,K Nestor,unique_name,True,344,True,,,,,,,,,k nestor,b89cde87
A Martel,65cd62a9,414979.0,A Martel,unique_name,True,343,True,,,,,,,,,a martel,65cd62a9
S Wickramasekara,a9a09cb8,1156473.0,S Wickramasekara,unique_name,True,342,True,,,,,,,,,s wickramasekara,a9a09cb8
DR Hooper,0ac067e8,403335.0,DR Hooper,unique_name,True,341,True,http://www.wikidata.org/entity/Q20711664,David Hooper (cricketer),1274222460.0,2025-02-06T03:31:52Z,Right-handed,Right-hand medium,,Infobox cricketer,dr hooper,0ac067e8
Pratik Singh Bais,5b351aff,1403960.0,Pratik Singh Bais,unique_name,True,341,True,,,,,,,,,pratik singh bais,5b351aff
T Perera,456397e5,1089937.0,T Perera,unique_name,True,340,True,http://www.wikidata.org/entity/Q64010519,Tharindu Perera,1263740901.0,2024-12-18T10:12:44Z,,,,,t perera,456397e5
Adil Butt,598f5484,1217293.0,Adil Butt,unique_name,True,340,True,,,,,,,,,adil butt,598f5484
Atif-Ur-Rehman,d20e22f7,1344838.0,Atif-Ur-Rehman,unique_name,True,339,True,,,,,,,,,atif-ur-rehman,d20e22f7
M Yunusu Issa,bbab35a3,1155749.0,M Yunusu Issa,unique_name,True,337,True,,,,,,,,,m yunusu issa,bbab35a3
S Shrivastava,ac166f77,1282006.0,S Shrivastava,unique_name,True,334,True,,,,,,,,,s shrivastava,ac166f77
L Shafeeg,ed82d9a5,522765.0,L Shafeeg,unique_name,True,334,True,,,,,,,,,l shafeeg,ed82d9a5
R Kalimuthu,5892ac75,1369438.0,R Kalimuthu,unique_name,True,333,True,,,,,,,,,r kalimuthu,5892ac75
Umair Qasim,e086735b,1283098.0,Umair Qasim,unique_name,True,332,True,,,,,,,,,umair qasim,e086735b
FA Cossa,3b52d247,1163158.0,FA Cossa,unique_name,True,331,True,,,,,,,,,fa cossa,3b52d247
Anwar Rahman,28adcce9,568447.0,Anwar Rahman,unique_name,True,331,True,http://www.wikidata.org/entity/Q20745206,Anwar Rahman,1298924339.0,2025-07-05T15:57:14Z,Right-handed,Slow left-arm orthodox,,Infobox cricketer,anwar rahman,28adcce9
M Magagula,7a787b98,1163164.0,M Magagula,unique_name,True,329,True,,,,,,,,,m magagula,7a787b98
JJ Huo,d816fc1c,1155503.0,JJ Huo,unique_name,True,327,True,,,,,,,,,jj huo,d816fc1c
Irfan Hafejee,244009ae,345279.0,Irfan Hafejee,unique_name,True,326,True,,,,,,,,,irfan hafejee,244009ae
S Desungnoen,3eb26dc4,1217807.0,S Desungnoen,unique_name,True,326,True,,,,,,,,,s desungnoen,3eb26dc4
Ilyas Ahmed,42a01b52,1192939.0,Ilyas Ahmed,unique_name,True,324,True,http://www.wikidata.org/entity/Q65768406,Ilyas Ahmed (Kuwaiti cricketer),1263916871.0,2024-12-19T10:54:19Z,,,,,ilyas ahmed,42a01b52
SM Nash,4f3a89ae,1447216.0,SM Nash,unique_name,True,324,True,,,,,,,,,sm nash,4f3a89ae
D Robson,fa39ad19,1400314.0,D Robson,unique_name,True,324,True,,,,,,,,,d robson,fa39ad19
F Akankwasa,0d0f0385,928119.0,F Akankwasa,unique_name,True,322,True,,,,,,,,,f akankwasa,0d0f0385
WJ Cope,fb34b0ec,580986.0,WJ Cope,unique_name,True,322,True,,,,,,,,,wj cope,fb34b0ec
S Gill,3e6e9a5f,1342172.0,S Gill,unique_name,True,321,True,,,,,,,,,s gill,3e6e9a5f
D Birrell,aea11d1d,1112214.0,D Birrell,unique_name,True,317,True,http://www.wikidata.org/entity/Q76460056,Daniel Birrell,1247454666.0,2024-09-24T10:31:50Z,Right-handed,Right-arm medium,,Infobox cricketer,d birrell,aea11d1d
TT Maposa,5feead83,1360042.0,TT Maposa,unique_name,True,317,True,http://www.wikidata.org/entity/Q131395516,Tinotenda Maposa,1330894677.0,2026-01-03T05:39:31Z,Right-handed,Right arm medium,,Infobox cricketer,tt maposa,5feead83
Saud Munir,5902f2eb,1036603.0,Saud Munir,unique_name,True,317,True,,,,,,,,,saud munir,5902f2eb
K Thuchila,af42d9f2,1345177.0,K Thuchila,unique_name,True,317,True,,,,,,,,,k thuchila,af42d9f2
B Kgosiemang,059ec7a5,1107686.0,B Kgosiemang,unique_name,True,316,True,,,,,,,,,b kgosiemang,059ec7a5
A Limdawala,2bcbcac3,1334805.0,A Limdawala,unique_name,True,314,True,,,,,,,,,a limdawala,2bcbcac3
R Hekure,c70448aa,646193.0,R Hekure,unique_name,True,314,True,http://www.wikidata.org/entity/Q68318759,Riley Hekure,1273795277.0,2025-02-04T01:55:39Z,,,,Infobox cricketer,r hekure,c70448aa
Waqar Ali,55a73018,1281558.0,Waqar Ali,unique_name,True,313,True,,,,,,,,,waqar ali,55a73018
Muhammad Moiz,906b7d48,1314062.0,Muhammad Moiz,unique_name,True,312,True,,,,,,,,,muhammad moiz,906b7d48
R Nehonde,4393e047,333003.0,R Nehonde,unique_name,True,312,True,http://www.wikidata.org/entity/Q20981306,Reginald Nehonde,1263740896.0,2024-12-18T10:12:41Z,,,,,r nehonde,4393e047
LH Rodrigues,57c95c3c,1203188.0,LH Rodrigues,unique_name,True,311,True,,,,,,,,,lh rodrigues,57c95c3c
Shahil Momin,46821fbd,1046601.0,Shahil Momin,unique_name,True,310,True,http://www.wikidata.org/entity/Q38522872,Shahil Momin,1266420511.0,2024-12-31T14:33:50Z,,,,,shahil momin,46821fbd
NM Salonen,f5bd70f2,1438224.0,NM Salonen,unique_name,True,310,True,,,,,,,,,nm salonen,f5bd70f2
Shashikant Laxman,8cf61570,1182012.0,Shashikant Laxman,unique_name,True,309,True,,,,,,,,,shashikant laxman,8cf61570
S Gooch,622be0d9,1204210.0,S Gooch,unique_name,True,309,True,,,,,,,,,s gooch,622be0d9
DV Varghese,26f98ea3,1233054.0,DV Varghese,unique_name,True,306,True,,,,,,,,,dv varghese,26f98ea3
M Gogev,995fd3b2,1434630.0,M Gogev,unique_name,True,306,True,,,,,,,,,m gogev,995fd3b2
C Dickson,26b59073,1333962.0,C Dickson,unique_name,True,305,True,,,,,,,,,c dickson,26b59073
K Juma,089ebf89,1450919.0,K Juma,unique_name,True,305,True,,,,,,,,,k juma,089ebf89
K Senamontree,e553e27f,1058968.0,K Senamontree,unique_name,True,305,True,,,,,,,,,k senamontree,e553e27f
Owais Ahmed,cef52835,1200964.0,Owais Ahmed,unique_name,True,305,True,,,,,,,,,owais ahmed,cef52835
A Nathwani,f1c4f2ea,1198871.0,A Nathwani,unique_name,True,304,True,,,,,,,,,a nathwani,f1c4f2ea
PSRK Sudarshan,3a44a4e4,1179846.0,PSRK Sudarshan,unique_name,True,304,True,,,,,,,,,psrk sudarshan,3a44a4e4
Paing Danu,1eb5affb,1116751.0,Paing Danu,unique_name,True,303,True,,,,,,,,,paing danu,1eb5affb
NK Tiwari,97f44626,1281569.0,NK Tiwari,unique_name,True,303,True,,,,,,,,,nk tiwari,97f44626
AA Gajic,a768a762,1323426.0,AA Gajic,unique_name,True,303,True,,,,,,,,,aa gajic,a768a762
D Wotu,9585854d,1193343.0,D Wotu,unique_name,True,302,True,,,,,,,,,d wotu,9585854d
Taranjit Singh,985b649e,1438802.0,Taranjit Singh,unique_name,True,302,True,,,,,,,,,taranjit singh,985b649e
Gagandeep Singh,890de8cb,28758.0,Gagandeep Singh,unique_name,True,302,True,http://www.wikidata.org/entity/Q60735678,"Gagandeep Singh (cricketer, born 1981)",1283731110.0,2025-04-03T08:39:44Z,,,,,gagandeep singh,890de8cb
Abdul Naser Baluch,6a88d66d,1318851.0,Abdul Naser Baluch,unique_name,True,302,True,,,,,,,,,abdul naser baluch,6a88d66d
VD Adewoye,45a34a2d,1143136.0,VD Adewoye,unique_name,True,301,True,http://www.wikidata.org/entity/Q64010511,Vincent Adewoye,1263740915.0,2024-12-18T10:12:50Z,,,,,vd adewoye,45a34a2d
D Johnson,d406e303,1310711.0,D Johnson,unique_name,True,301,True,,,,,,,,,d johnson,d406e303
Fayaz Khan,373954ca,1283177.0,Fayaz Khan,unique_name,True,300,True,,,,,,,,,fayaz khan,373954ca
DA Blignaut,cfcf189f,596416.0,DA Blignaut,unique_name,True,297,True,http://www.wikidata.org/entity/Q110977077,Dylan Blignaut,1313422302.0,2025-09-26T04:00:30Z,Right-handed,Right-arm medium,,Infobox cricketer,da blignaut,cfcf189f
Asad Ali Rehemtulla,c122fe73,1236058.0,Asad Ali Rehemtulla,unique_name,True,297,True,,,,,,,,,asad ali rehemtulla,c122fe73
Milad Momend,84880baf,1403368.0,Milad Momend,unique_name,True,296,True,,,,,,,,,milad momend,84880baf
A Shahi,2011735e,1438792.0,A Shahi,unique_name,True,295,True,,,,,,,,,a shahi,2011735e
Rafiullah,369cc49c,1174143.0,Rafiullah,unique_name,True,293,True,,,,,,,,,rafiullah,369cc49c
AL Stephen,49f6d023,524281.0,AL Stephen,unique_name,True,292,True,http://www.wikidata.org/entity/Q21066794,Apolinaire Stephen,1310485530.0,2025-09-09T22:07:17Z,Right handed,Right-arm Medium,,Infobox cricketer,al stephen,49f6d023
Shah Faisal,4fe6be0c,1500480.0,Shah Faisal,unique_name,True,291,True,,,,,,,,,shah faisal,4fe6be0c
Zuhaib Zubair,9124aa4c,1241253.0,Zuhaib Zubair,unique_name,True,290,True,http://www.wikidata.org/entity/Q124690817,Zuhaib Zubair,1252269729.0,2024-10-20T16:14:44Z,,,,,zuhaib zubair,9124aa4c
MPGT Ketiyage,2d45d7d2,1156258.0,MPGT Ketiyage,unique_name,True,289,True,,,,,,,,,mpgt ketiyage,2d45d7d2
Zeerak Chughtai,ff0b1636,1382801.0,Zeerak Chughtai,unique_name,True,288,True,,,,,,,,,zeerak chughtai,ff0b1636
L Denny,e112732d,1333961.0,L Denny,unique_name,True,288,True,,,,,,,,,l denny,e112732d
Muhammad Rohid,9103ecdb,1410354.0,Muhammad Rohid,unique_name,True,288,True,,,,,,,,,muhammad rohid,9103ecdb
SS Kang,797ee165,1460485.0,SS Kang,unique_name,True,286,True,,,,,,,,,ss kang,797ee165
SMK Waththage,0fc88c2a,1156478.0,SMK Waththage,unique_name,True,286,True,,,,,,,,,smk waththage,0fc88c2a
Saber Zakhil,036dcf9b,1156426.0,Saber Zakhil,unique_name,True,283,True,,,,,,,,,saber zakhil,036dcf9b
Hamid Mahmood,5332fc2f,1318854.0,Hamid Mahmood,unique_name,True,283,True,,,,,,,,,hamid mahmood,5332fc2f
H Venkataram,e61cee7b,1475390.0,H Venkataram,unique_name,True,282,True,,,,,,,,,h venkataram,e61cee7b
CPPM Sadun,2cf2fc9e,1281559.0,CPPM Sadun,unique_name,True,281,True,,,,,,,,,cppm sadun,2cf2fc9e
